"","viral_id","Proteome.ID","Pathogen","smooth_curve","mean","percent_of_protein"
"2483","Q98264","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,1.33333333333333
"2484","Q98265","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.1,4.97512437810945
"2485","Q98266","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,3.21100917431193
"2486","Q98267","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,2.24719101123596
"2487","Q98268","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,0.352112676056338
"2488","Q98269","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.16666666666667,1.11940298507463
"2489","Q98270","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,1.89873417721519
"2490","Q98271","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.25,1.84331797235023
"2491","Q98272","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,3.38983050847458
"2492","Q98273","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.22222222222222,2.71084337349398
"2493","Q98274","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",3.09243697478992,24.8780487804878
"2494","Q98275","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,2.5974025974026
"2495","Q98276","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.13333333333333,3.33333333333333
"2496","Q98277","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,1.72413793103448
"2497","Q98278","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.33333333333333,5.66037735849057
"2498","Q98279","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",4.97619047619048,24.7863247863248
"2499","Q98280","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.54545454545455,3.75854214123007
"2500","Q98281","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.19230769230769,8.53242320819113
"2501","Q98282","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,4.79041916167665
"2502","Q98283","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.28571428571429,32.1428571428571
"2503","Q98284","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,1.75438596491228
"2504","Q98286","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,19.047619047619
"2505","Q98287","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,8.23529411764706
"2506","Q98288","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,1.13314447592068
"2507","Q98289","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.66666666666667,5.35714285714286
"2508","Q98290","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.20689655172414,4.24597364568082
"2509","Q98291","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,1.49253731343284
"2510","Q98292","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,3.88349514563107
"2511","Q98293","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.125,3.44086021505376
"2512","Q98294","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.07692307692308,4.7970479704797
"2513","Q98295","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",2.57142857142857,1.88172043010753
"2514","Q98296","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.73333333333333,3.40909090909091
"2515","Q98297","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,0.398406374501992
"2516","Q98298","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.25,3.6697247706422
"2517","Q98299","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.04,4.67289719626168
"2518","Q98300","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,3.07692307692308
"2519","Q98301","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,2.73972602739726
"2520","Q98302","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,1.78571428571429
"2521","Q98303","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,4.44444444444444
"2522","Q98304","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,3.77358490566038
"2523","Q98305","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.2,4.71698113207547
"2524","Q98306","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",3,2.10084033613445
"2525","Q98307","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",5.49090909090909,13.7142857142857
"2526","Q98308","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,2.90697674418605
"2527","Q98309","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,3.37837837837838
"2528","Q98310","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.17460317460317,9.50871632329635
"2529","Q98311","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.25,7.20720720720721
"2530","Q98312","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",17.8358208955224,13.4177215189873
"2531","Q98313","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.16666666666667,13.7931034482759
"2532","Q98314","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.07692307692308,13.9784946236559
"2533","Q98315","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,1.34680134680135
"2534","Q98316","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",2.6,5.05050505050505
"2535","Q98317","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,2.83687943262411
"2536","Q98318","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.22666666666667,18.0758017492711
"2537","Q98319","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,2.85714285714286
"2538","Q98320","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.09090909090909,2.68292682926829
"2539","Q98321","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",2.14583333333333,14.1538461538462
"2540","Q98322","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.57142857142857,11.2903225806452
"2541","Q98323","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.07142857142857,3.17460317460317
"2542","Q98324","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",52.3692307692308,21.6374269005848
"2543","Q98325","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.11111111111111,7.82608695652174
"2544","Q98326","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.22222222222222,5
"2545","Q98327","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.03125,6.85224839400428
"2546","Q98328","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",3.71428571428571,6.33397312859885
"2547","Q98329","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",6.58490566037736,7.38916256157635
"2548","Q98756","UP000171441","Venezuelan equine encephalitis virus","Other",1.25,2.57234726688103
"2549","Q98839","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1.05882352941176,1.47313691507799
"2550","Q997F0","UP000170143","Nipah virus","Other",1,1.2987012987013
"2551","Q997F2","UP000170143","Nipah virus","Other",1,0.449438202247191
"2552","Q9DGU2","UP000136581","Yaba-like disease virus","Poxviridae",1,3.1055900621118
"2553","Q9DH21","UP000001448","Torque teno virus","Other",7.58823529411765,16.3636363636364
"2554","Q9DH22","UP000001448","Torque teno virus","Other",4.1063829787234,15.4121863799283
"2555","Q9DHA8","UP000001448","Torque teno virus","Other",1.57692307692308,6.58761528326746
"2556","Q9DHD0","UP000136581","Yaba-like disease virus","Poxviridae",1,3
"2557","Q9DHG4","UP000136581","Yaba-like disease virus","Poxviridae",2.68965517241379,11.4551083591331
"2558","Q9DHG5","UP000136581","Yaba-like disease virus","Poxviridae",1,1.0752688172043
"2559","Q9DHG6","UP000136581","Yaba-like disease virus","Poxviridae",1,0.208333333333333
"2560","Q9DHG7","UP000136581","Yaba-like disease virus","Poxviridae",1.76190476190476,3.67965367965368
"2561","Q9DHG8","UP000136581","Yaba-like disease virus","Poxviridae",2,15.7051282051282
"2562","Q9DHG9","UP000136581","Yaba-like disease virus","Poxviridae",1.25,3.90625
"2563","Q9DHH0","UP000136581","Yaba-like disease virus","Poxviridae",1.23529411764706,6.72645739910314
"2564","Q9DHH1","UP000136581","Yaba-like disease virus","Poxviridae",1.26865671641791,17.4496644295302
"2565","Q9DHH2","UP000136581","Yaba-like disease virus","Poxviridae",1,0.917431192660551
"2566","Q9DHH3","UP000136581","Yaba-like disease virus","Poxviridae",1.3125,5.18783542039356
"2567","Q9DHH4","UP000136581","Yaba-like disease virus","Poxviridae",1,1.11731843575419
"2568","Q9DHH5","UP000136581","Yaba-like disease virus","Poxviridae",1,0.611620795107034
"2569","Q9DHH6","UP000136581","Yaba-like disease virus","Poxviridae",1,0.704225352112676
"2570","Q9DHH7","UP000136581","Yaba-like disease virus","Poxviridae",2.625,1.76470588235294
"2571","Q9DHH8","UP000136581","Yaba-like disease virus","Poxviridae",1.225,2.06349206349206
"2572","Q9DHI0","UP000136581","Yaba-like disease virus","Poxviridae",1.30769230769231,8.43373493975904
"2573","Q9DHI1","UP000136581","Yaba-like disease virus","Poxviridae",1,2.8169014084507
"2574","Q9DHI2","UP000136581","Yaba-like disease virus","Poxviridae",1,1.75438596491228
"2575","Q9DHI4","UP000136581","Yaba-like disease virus","Poxviridae",1,3.1496062992126
"2576","Q9DHI5","UP000136581","Yaba-like disease virus","Poxviridae",1,2.29885057471264
"2577","Q9DHI6","UP000136581","Yaba-like disease virus","Poxviridae",1,1.54440154440154
"2578","Q9DHI7","UP000136581","Yaba-like disease virus","Poxviridae",2.4,4.71698113207547
"2579","Q9DHI8","UP000136581","Yaba-like disease virus","Poxviridae",1,0.364963503649635
"2580","Q9DHJ0","UP000136581","Yaba-like disease virus","Poxviridae",1,1.25786163522013
"2581","Q9DHJ1","UP000136581","Yaba-like disease virus","Poxviridae",2.5,1.14285714285714
"2582","Q9DHJ2","UP000136581","Yaba-like disease virus","Poxviridae",2.88888888888889,3.30578512396694
"2583","Q9DHJ3","UP000136581","Yaba-like disease virus","Poxviridae",1,1.5625
"2584","Q9DHJ4","UP000136581","Yaba-like disease virus","Poxviridae",1,1.3840830449827
"2585","Q9DHJ6","UP000136581","Yaba-like disease virus","Poxviridae",2,2.91970802919708
"2586","Q9DHJ7","UP000136581","Yaba-like disease virus","Poxviridae",1.04761904761905,1.81975736568458
"2587","Q9DHJ8","UP000136581","Yaba-like disease virus","Poxviridae",1.16666666666667,1.61290322580645
"2588","Q9DHJ9","UP000136581","Yaba-like disease virus","Poxviridae",1,0.684931506849315
"2589","Q9DHK2","UP000136581","Yaba-like disease virus","Poxviridae",1,4.76190476190476
"2590","Q9DHK3","UP000136581","Yaba-like disease virus","Poxviridae",1.28571428571429,1.4957264957265
"2591","Q9DHK4","UP000136581","Yaba-like disease virus","Poxviridae",1,3.33333333333333
"2592","Q9DHK5","UP000136581","Yaba-like disease virus","Poxviridae",1.5,0.540540540540541
"2593","Q9DHK8","UP000136581","Yaba-like disease virus","Poxviridae",1,2.4390243902439
"2594","Q9DHL0","UP000136581","Yaba-like disease virus","Poxviridae",1,0.628930817610063
"2595","Q9DHL1","UP000136581","Yaba-like disease virus","Poxviridae",1.66666666666667,2
"2596","Q9DHL2","UP000136581","Yaba-like disease virus","Poxviridae",1,0.448933782267116
"2597","Q9DHL4","UP000136581","Yaba-like disease virus","Poxviridae",1,0.716845878136201
"2598","Q9DHL5","UP000136581","Yaba-like disease virus","Poxviridae",1,0.857142857142857
"2599","Q9DHL6","UP000136581","Yaba-like disease virus","Poxviridae",1,0.277777777777778
"2600","Q9DHL7","UP000136581","Yaba-like disease virus","Poxviridae",2.28571428571429,4.45859872611465
"2601","Q9DHL8","UP000136581","Yaba-like disease virus","Poxviridae",1,2.12765957446809
"2602","Q9DHL9","UP000136581","Yaba-like disease virus","Poxviridae",1.07692307692308,2.01238390092879
"2603","Q9DHM1","UP000136581","Yaba-like disease virus","Poxviridae",1.125,3.75586854460094
"2604","Q9DHM2","UP000136581","Yaba-like disease virus","Poxviridae",1,2.15827338129496
"2605","Q9DHM3","UP000136581","Yaba-like disease virus","Poxviridae",1.07142857142857,2.58780036968577
"2606","Q9DHM4","UP000136581","Yaba-like disease virus","Poxviridae",1,0.72463768115942
"2607","Q9DHM5","UP000136581","Yaba-like disease virus","Poxviridae",1,0.645161290322581
"2608","Q9DHM6","UP000136581","Yaba-like disease virus","Poxviridae",1,2.45901639344262
"2609","Q9DHM7","UP000136581","Yaba-like disease virus","Poxviridae",1,0.497512437810945
"2610","Q9DHM9","UP000136581","Yaba-like disease virus","Poxviridae",1,0.961538461538462
"2611","Q9DHN0","UP000136581","Yaba-like disease virus","Poxviridae",1,1.16129032258065
"2612","Q9DHN1","UP000136581","Yaba-like disease virus","Poxviridae",1,1.44927536231884
"2613","Q9DHN2","UP000136581","Yaba-like disease virus","Poxviridae",1,0.427350427350427
"2614","Q9DHN3","UP000136581","Yaba-like disease virus","Poxviridae",1,0.704225352112676
"2615","Q9DHN4","UP000136581","Yaba-like disease virus","Poxviridae",1.07692307692308,1.56815440289505
"2616","Q9DHN5","UP000136581","Yaba-like disease virus","Poxviridae",1,1.45985401459854
"2617","Q9DHN6","UP000136581","Yaba-like disease virus","Poxviridae",1,1.97368421052632
"2618","Q9DHN7","UP000136581","Yaba-like disease virus","Poxviridae",1.11111111111111,5.32544378698225
"2619","Q9DHN8","UP000136581","Yaba-like disease virus","Poxviridae",1,1.52477763659466
"2620","Q9DHN9","UP000136581","Yaba-like disease virus","Poxviridae",1.14285714285714,2.24358974358974
"2621","Q9DHP0","UP000136581","Yaba-like disease virus","Poxviridae",1,0.558659217877095
"2622","Q9DHP1","UP000136581","Yaba-like disease virus","Poxviridae",4.25,3.75
"2623","Q9DHP2","UP000136581","Yaba-like disease virus","Poxviridae",1,1.64835164835165
"2624","Q9DHP3","UP000136581","Yaba-like disease virus","Poxviridae",1,2.38095238095238
"2625","Q9DHP4","UP000136581","Yaba-like disease virus","Poxviridae",1.33333333333333,3.44827586206897
"2626","Q9DHP5","UP000136581","Yaba-like disease virus","Poxviridae",1,3.125
"2627","Q9DHP7","UP000136581","Yaba-like disease virus","Poxviridae",1,1.16279069767442
"2628","Q9DHP9","UP000136581","Yaba-like disease virus","Poxviridae",1,1.70940170940171
"2629","Q9DHQ0","UP000136581","Yaba-like disease virus","Poxviridae",1,0.840336134453782
"2630","Q9DHQ1","UP000136581","Yaba-like disease virus","Poxviridae",2,1.31147540983607
"2631","Q9DHQ3","UP000136581","Yaba-like disease virus","Poxviridae",1,0.847457627118644
"2632","Q9DHQ4","UP000136581","Yaba-like disease virus","Poxviridae",1,0.619195046439629
"2633","Q9DHQ6","UP000136581","Yaba-like disease virus","Poxviridae",1,2.20385674931129
"2634","Q9DHQ7","UP000136581","Yaba-like disease virus","Poxviridae",1.33333333333333,1.77514792899408
"2635","Q9DHQ8","UP000136581","Yaba-like disease virus","Poxviridae",1,1.92307692307692
"2636","Q9DHQ9","UP000136581","Yaba-like disease virus","Poxviridae",1,1.86915887850467
"2637","Q9DHR1","UP000136581","Yaba-like disease virus","Poxviridae",1.33333333333333,1.4218009478673
"2638","Q9DHR2","UP000136581","Yaba-like disease virus","Poxviridae",1,1.03626943005181
"2639","Q9DHR3","UP000136581","Yaba-like disease virus","Poxviridae",1.2,1.5015015015015
"2640","Q9DHR4","UP000136581","Yaba-like disease virus","Poxviridae",1.16666666666667,1.43540669856459
"2641","Q9DHR5","UP000136581","Yaba-like disease virus","Poxviridae",1,1.06666666666667
"2642","Q9DHR7","UP000136581","Yaba-like disease virus","Poxviridae",1,0.784313725490196
"2643","Q9DHR8","UP000136581","Yaba-like disease virus","Poxviridae",1,4.6875
"2644","Q9DHR9","UP000136581","Yaba-like disease virus","Poxviridae",1,4.33333333333333
"2645","Q9DHS0","UP000136581","Yaba-like disease virus","Poxviridae",1.44444444444444,2.69461077844311
"2646","Q9DHS1","UP000136581","Yaba-like disease virus","Poxviridae",1,1.69491525423729
"2647","Q9DHS3","UP000136581","Yaba-like disease virus","Poxviridae",1.18181818181818,1.10552763819095
"2648","Q9DHS5","UP000136581","Yaba-like disease virus","Poxviridae",1,2.15827338129496
"2649","Q9DHS6","UP000136581","Yaba-like disease virus","Poxviridae",1.5,0.593471810089021
"2650","Q9DHS7","UP000136581","Yaba-like disease virus","Poxviridae",1,0.561797752808989
"2651","Q9DHS8","UP000136581","Yaba-like disease virus","Poxviridae",1,1.14942528735632
"2652","Q9DHS9","UP000136581","Yaba-like disease virus","Poxviridae",1,0.741839762611276
"2653","Q9DHT0","UP000136581","Yaba-like disease virus","Poxviridae",1,0.65359477124183
"2654","Q9DHT2","UP000136581","Yaba-like disease virus","Poxviridae",1,2.94117647058824
"2655","Q9DHT3","UP000136581","Yaba-like disease virus","Poxviridae",2,0.72992700729927
"2656","Q9DHT5","UP000136581","Yaba-like disease virus","Poxviridae",1,2.78551532033426
"2657","Q9DHT6","UP000136581","Yaba-like disease virus","Poxviridae",1,1.743264659271
"2658","Q9DHT7","UP000136581","Yaba-like disease virus","Poxviridae",5.25,1.84331797235023
"2659","Q9DHT8","UP000136581","Yaba-like disease virus","Poxviridae",1.2,2.46305418719212
"2660","Q9DHU1","UP000136581","Yaba-like disease virus","Poxviridae",1,8.45070422535211
"2661","Q9DHU2","UP000136581","Yaba-like disease virus","Poxviridae",1.00588235294118,53.1847133757962
"2662","Q9DHU3","UP000136581","Yaba-like disease virus","Poxviridae",1.35714285714286,2.5440313111546
"2663","Q9DHU6","UP000136581","Yaba-like disease virus","Poxviridae",1,1.21212121212121
"2664","Q9DHU7","UP000136581","Yaba-like disease virus","Poxviridae",2,6.06060606060606
"2665","Q9DHU9","UP000136581","Yaba-like disease virus","Poxviridae",1.15789473684211,6.93430656934307
"2666","Q9DHV0","UP000136581","Yaba-like disease virus","Poxviridae",1,3.8961038961039
"2667","Q9DHV1","UP000136581","Yaba-like disease virus","Poxviridae",2.43055555555556,10.223642172524
