"","query_seqname","mismatches","count","Proteome ID","PLength"
"1","sp|D5SGZ8|AAP_AAV2S",2,5,"UP000180764",204
"4157","sp|P0DST9|E11_VAR67",2,6,"UP000002060",129
"4158","sp|P0DSU1|G7_VAR67",2,8,"UP000002060",371
"4159","sp|P0DSU1|G7_VAR67",3,1,"UP000002060",371
"4160","sp|P0DSU3|A51_VAR67",2,31,"UP000002060",334
"4161","sp|P0DSU3|A51_VAR67",3,9,"UP000002060",334
"4162","sp|P0DSU5|NPH2_VAR67",1,3,"UP000002060",676
"4163","sp|P0DSU5|NPH2_VAR67",2,12,"UP000002060",676
"4164","sp|P0DSU7|RP07_VAR67",1,2,"UP000002060",63
"4165","sp|P0DSU7|RP07_VAR67",2,7,"UP000002060",63
"4166","sp|P0DSU9|F16_VAR67",3,1,"UP000002060",231
"4167","sp|P0DSV1|RIR1_VAR67",0,2,"UP000002060",771
"4168","sp|P0DSV1|RIR1_VAR67",1,7,"UP000002060",771
"4169","sp|P0DSV1|RIR1_VAR67",2,11,"UP000002060",771
"4170","sp|P0DSV5|KTHY_VAR67",2,1,"UP000002060",205
"4171","sp|P0DSV7|CRMB_VAR67",2,6,"UP000002060",349
"4172","sp|P0DSV9|B14_VAR67",2,5,"UP000002060",149
"4173","sp|P0DSW9|VP8_VAR67",2,1,"UP000002060",251
"4174","sp|P0DSX1|E6_VAR67",2,2,"UP000002060",567
"4175","sp|P0DSX3|C6_VAR67",1,2,"UP000002060",156
"4176","sp|P0DSX5|MCEL_VAR67",2,6,"UP000002060",844
"4177","sp|P0DSY1|CAHH_VAR67",1,1,"UP000002060",304
"4178","sp|P0DSY1|CAHH_VAR67",2,3,"UP000002060",304
"4179","sp|P0DSY7|E8_VAR67",2,1,"UP000002060",273
"4180","sp|P0DSY9|H2_VAR67",2,8,"UP000002060",189
"4181","sp|P0DSZ1|L3_VAR67",1,1,"UP000002060",349
"4182","sp|P0DSZ1|L3_VAR67",2,15,"UP000002060",349
"4183","sp|P0DSZ3|F9_VAR67",2,5,"UP000002060",212
"4184","sp|P0DSZ5|A18_VAR67",0,1,"UP000002060",493
"4185","sp|P0DSZ5|A18_VAR67",1,2,"UP000002060",493
"4186","sp|P0DSZ5|A18_VAR67",2,2,"UP000002060",493
"4187","sp|P0DSZ7|DUT_VAR67",2,2,"UP000002060",147
"4188","sp|P0DTA1|SODL_VAR67",0,1,"UP000002060",125
"4189","sp|P0DTA1|SODL_VAR67",1,3,"UP000002060",125
"4190","sp|P0DTA1|SODL_VAR67",2,4,"UP000002060",125
"4191","sp|P0DTP6|A20_VAR67",1,3,"UP000002060",426
"4192","sp|P0DTP6|A20_VAR67",2,12,"UP000002060",426
"4193","sp|P0DTP6|A20_VAR67",3,1,"UP000002060",426
"4194","sp|P32989|TOP1_VAR67",2,2,"UP000002060",314
"4195","sp|P32990|VLTF1_VAR67",1,1,"UP000002060",260
"4196","sp|P32990|VLTF1_VAR67",2,13,"UP000002060",260
"4197","sp|P32999|I1_VAR67",2,4,"UP000002060",312
"4198","sp|P33052|MCE_VAR67",2,6,"UP000002060",333
"4199","sp|P33055|J5_VAR67",1,2,"UP000002060",133
"4200","sp|P33055|J5_VAR67",2,10,"UP000002060",133
"4201","sp|P33055|J5_VAR67",3,2,"UP000002060",133
"4202","sp|P33059|H3_VAR67",2,7,"UP000002060",325
"4203","sp|P33059|H3_VAR67",3,1,"UP000002060",325
"4204","sp|P33062|H5_VAR67",0,1,"UP000002060",221
"4205","sp|P33062|H5_VAR67",1,4,"UP000002060",221
"4206","sp|P33062|H5_VAR67",2,1,"UP000002060",221
"4207","sp|P33071|D10_VAR67",2,3,"UP000002060",248
"4208","sp|P33794|3BHST_VAR67",1,3,"UP000002060",61
"4209","sp|P33796|RP30_VAR67",1,3,"UP000002060",259
"4210","sp|P33796|RP30_VAR67",2,12,"UP000002060",259
"4211","sp|P33800|B1_VAR67",2,14,"UP000002060",300
"4212","sp|P33801|VPK2_VAR67",2,4,"UP000002060",439
"4213","sp|P33812|RP35_VAR67",2,12,"UP000002060",305
"4214","sp|P33812|RP35_VAR67",3,2,"UP000002060",305
"4215","sp|P33813|RP19_VAR67",1,1,"UP000002060",164
"4216","sp|P33813|RP19_VAR67",2,2,"UP000002060",164
"4217","sp|P33813|RP19_VAR67",3,1,"UP000002060",164
"4218","sp|P33815|F13_VAR67",2,10,"UP000002060",372
"4219","sp|P33815|F13_VAR67",3,1,"UP000002060",372
"4220","sp|P33825|M1_VAR67",1,1,"UP000002060",446
"4221","sp|P33825|M1_VAR67",2,5,"UP000002060",446
"4222","sp|P33841|A16_VAR67",2,1,"UP000002060",377
"4223","sp|P33852|A36_VAR67",1,2,"UP000002060",216
"4224","sp|P33859|C1_VAR67",2,3,"UP000002060",214
"4225","sp|P33859|C1_VAR67",3,1,"UP000002060",214
"4226","sp|P33861|C10_VAR67",2,4,"UP000002060",330
"4227","sp|P33862|E2_VAR67",2,1,"UP000002060",737
"4228","sp|P33863|E3_VAR67",1,2,"UP000002060",190
"4229","sp|P33863|E3_VAR67",2,2,"UP000002060",190
"4230","sp|P33865|F5_VAR67",1,1,"UP000002060",322
"4231","sp|P33865|F5_VAR67",2,10,"UP000002060",322
"4232","sp|P33871|F12_VAR67",2,11,"UP000002060",635
"4233","sp|P33871|F12_VAR67",3,2,"UP000002060",635
"4234","sp|P33876|A46_VAR67",1,1,"UP000002060",240
"4235","sp|P33876|A46_VAR67",2,1,"UP000002060",240
"4236","sp|P34010|O1_VAR67",2,11,"UP000002060",666
"4237","sp|P34010|O1_VAR67",3,3,"UP000002060",666
"4238","sp|P34011|ATI_VAR67",1,3,"UP000002060",702
"4239","sp|P34011|ATI_VAR67",2,6,"UP000002060",702
"4240","sp|P34016|C23L_VAR67",2,2,"UP000002060",253
"4241","sp|P34018|N1_VAR67",2,3,"UP000002060",117
"4242","sp|Q76QY7|G3R_VAR67",1,6,"UP000002060",585
"4243","sp|Q76QY7|G3R_VAR67",2,8,"UP000002060",585
"4244","sp|Q76QZ8|SEMA_VAR67",1,1,"UP000002060",122
"4245","sp|Q76QZ8|SEMA_VAR67",2,9,"UP000002060",122
"4246","sp|Q76R05|P28_VAR67",2,6,"UP000002060",242
"4247","sp|Q76R05|P28_VAR67",3,1,"UP000002060",242
"4248","sp|Q89187|3BHS_VAR67",1,14,"UP000002060",210
"4249","sp|Q89187|3BHS_VAR67",2,181,"UP000002060",210
"4250","sp|Q89187|3BHS_VAR67",3,8,"UP000002060",210
"4251","sp|Q89489|A26_VAR67",1,5,"UP000002060",498
"4252","sp|Q89489|A26_VAR67",2,18,"UP000002060",498
"4253","tr|Q07033|Q07033_VAR67",1,3,"UP000002060",263
"4254","tr|Q07033|Q07033_VAR67",2,5,"UP000002060",263
"4255","tr|Q07036|Q07036_VAR67",1,1,"UP000002060",251
"4256","tr|Q07036|Q07036_VAR67",2,32,"UP000002060",251
"4257","tr|Q07036|Q07036_VAR67",3,5,"UP000002060",251
"4258","tr|Q07037|Q07037_VAR67",2,3,"UP000002060",179
"4259","tr|Q07038|Q07038_VAR67",2,10,"UP000002060",201
"4260","tr|Q07044|Q07044_VAR67",1,2,"UP000002060",126
"4261","tr|Q07044|Q07044_VAR67",2,2,"UP000002060",126
"4262","tr|Q07045|Q07045_VAR67",1,2,"UP000002060",452
"4263","tr|Q07045|Q07045_VAR67",2,10,"UP000002060",452
"4264","tr|Q07046|Q07046_VAR67",2,1,"UP000002060",153
"4265","tr|Q76QY8|Q76QY8_VAR67",2,2,"UP000002060",88
"4266","tr|Q76QZ2|Q76QZ2_VAR67",1,3,"UP000002060",317
"4267","tr|Q76QZ2|Q76QZ2_VAR67",2,10,"UP000002060",317
"4268","tr|Q76QZ2|Q76QZ2_VAR67",3,2,"UP000002060",317
"4269","tr|Q76QZ7|Q76QZ7_VAR67",2,7,"UP000002060",172
"4270","tr|Q76R02|Q76R02_VAR67",2,1,"UP000002060",96
"4271","tr|Q89190|Q89190_VAR67",1,1,"UP000002060",266
"4272","tr|Q89190|Q89190_VAR67",2,1,"UP000002060",266
"4273","tr|Q89192|Q89192_VAR67",2,24,"UP000002060",1896
"4274","tr|Q89192|Q89192_VAR67",3,1,"UP000002060",1896
"4275","tr|Q89440|Q89440_VAR67",1,1,"UP000002060",787
"4276","tr|Q89440|Q89440_VAR67",2,11,"UP000002060",787
"4277","tr|Q89440|Q89440_VAR67",3,1,"UP000002060",787
"4278","tr|Q89477|Q89477_VAR67",2,8,"UP000002060",63
"4279","tr|Q89477|Q89477_VAR67",3,2,"UP000002060",63
"4280","tr|Q89605|Q89605_VAR67",2,2,"UP000002060",71
"4281","tr|Q89605|Q89605_VAR67",3,1,"UP000002060",71
"4282","tr|Q89694|Q89694_VAR67",2,1,"UP000002060",194
"4283","tr|Q89931|Q89931_VAR67",2,2,"UP000002060",88
"4284","sp|P36328|POLN_EEVVP",1,8,"UP000171441",2493
"4285","sp|P36328|POLN_EEVVP",2,58,"UP000171441",2493
"4286","sp|P36328|POLN_EEVVP",3,2,"UP000171441",2493
"4287","tr|Q98756|Q98756_EEVVP",0,1,"UP000171441",1255
"4288","tr|Q98756|Q98756_EEVVP",1,5,"UP000171441",1255
"4289","tr|Q98756|Q98756_EEVVP",2,18,"UP000171441",1255
"4290","tr|Q98756|Q98756_EEVVP",3,2,"UP000171441",1255
"4291","sp|P03520|PHOSP_VSIVA",2,2,"UP000002327",265
"4292","sp|P03521|NCAP_VSIVA",1,1,"UP000002327",422
"4293","sp|P03521|NCAP_VSIVA",2,15,"UP000002327",422
"4294","sp|P03522|GLYCO_VSIVA",1,1,"UP000002327",511
"4295","sp|P03522|GLYCO_VSIVA",2,2,"UP000002327",511
"4296","sp|P03522|GLYCO_VSIVA",3,1,"UP000002327",511
"4297","sp|P03523|L_VSIVA",1,3,"UP000002327",2109
"4298","sp|P03523|L_VSIVA",2,37,"UP000002327",2109
"4299","sp|P03523|L_VSIVA",3,9,"UP000002327",2109
"4300","tr|Q80B10|Q80B10_WNV",1,17,"UP000136458",3433
"4301","tr|Q80B10|Q80B10_WNV",2,76,"UP000136458",3433
"4302","tr|Q80B10|Q80B10_WNV",3,5,"UP000136458",3433
"4303","tr|A0A068BA47|A0A068BA47_WEEV",1,7,"UP000128494",1236
"4304","tr|A0A068BA47|A0A068BA47_WEEV",2,25,"UP000128494",1236
"4305","tr|A0A068BA47|A0A068BA47_WEEV",3,8,"UP000128494",1236
"4306","tr|A0A068BAR5|A0A068BAR5_WEEV",1,15,"UP000128494",2467
"4307","tr|A0A068BAR5|A0A068BAR5_WEEV",2,67,"UP000128494",2467
"4308","tr|A0A068BAR5|A0A068BAR5_WEEV",3,3,"UP000128494",2467
"4309","sp|A5HBD5|VP1_POVWU",1,1,"UP000118542",369
"4310","sp|A5HBD5|VP1_POVWU",2,4,"UP000118542",369
"4311","sp|A5HBD7|ST_POVWU",2,5,"UP000118542",194
"4312","sp|A5HBE1|VP2_POVWU",1,2,"UP000118542",415
"4313","sp|A5HBE1|VP2_POVWU",2,10,"UP000118542",415
"4314","sp|A5HBE1|VP2_POVWU",3,1,"UP000118542",415
"4315","sp|A5HBG1|LT_POVWU",2,28,"UP000118542",648
"4316","sp|P60672|A28_YMTV5",2,11,"UP000008596",141
"4317","sp|P60672|A28_YMTV5",3,1,"UP000008596",141
"4318","sp|Q6TUQ9|A18_YMTV5",2,8,"UP000008596",478
"4319","sp|Q90033|KITH_YMTV5",2,5,"UP000008596",181
"4320","sp|Q9QB84|ETF2_YMTV5",1,3,"UP000008596",713
"4321","sp|Q9QB84|ETF2_YMTV5",2,17,"UP000008596",713
"4322","sp|Q9QB84|ETF2_YMTV5",3,3,"UP000008596",713
"4323","sp|Q9QB92|MCES_YMTV5",2,10,"UP000008596",287
"4324","sp|Q9QB93|NTP1_YMTV5",1,1,"UP000008596",631
"4325","sp|Q9QB93|NTP1_YMTV5",2,2,"UP000008596",631
"4326","sp|Q9QB97|ETF1_YMTV5",1,5,"UP000008596",635
"4327","sp|Q9QB97|ETF1_YMTV5",2,22,"UP000008596",635
"4328","tr|Q6TUM3|Q6TUM3_YMTV5",1,1,"UP000008596",334
"4329","tr|Q6TUM3|Q6TUM3_YMTV5",2,3,"UP000008596",334
"4330","tr|Q6TUM6|Q6TUM6_YMTV5",1,1,"UP000008596",483
"4331","tr|Q6TUM6|Q6TUM6_YMTV5",2,7,"UP000008596",483
"4332","tr|Q6TUM6|Q6TUM6_YMTV5",3,1,"UP000008596",483
"4333","tr|Q6TUM8|Q6TUM8_YMTV5",2,4,"UP000008596",356
"4334","tr|Q6TUN0|Q6TUN0_YMTV5",2,1,"UP000008596",268
"4335","tr|Q6TUN1|Q6TUN1_YMTV5",1,5,"UP000008596",236
"4336","tr|Q6TUN2|Q6TUN2_YMTV5",2,3,"UP000008596",309
"4337","tr|Q6TUN2|Q6TUN2_YMTV5",3,1,"UP000008596",309
"4338","tr|Q6TUN3|Q6TUN3_YMTV5",2,7,"UP000008596",119
"4339","tr|Q6TUN5|Q6TUN5_YMTV5",1,3,"UP000008596",339
"4340","tr|Q6TUN5|Q6TUN5_YMTV5",2,15,"UP000008596",339
"4341","tr|Q6TUN7|Q6TUN7_YMTV5",0,5,"UP000008596",1895
"4342","tr|Q6TUN7|Q6TUN7_YMTV5",1,2,"UP000008596",1895
"4343","tr|Q6TUN7|Q6TUN7_YMTV5",2,22,"UP000008596",1895
"4344","tr|Q6TUP2|Q6TUP2_YMTV5",2,10,"UP000008596",266
"4345","tr|Q6TUP4|Q6TUP4_YMTV5",2,11,"UP000008596",285
"4346","tr|Q6TUP5|Q6TUP5_YMTV5",3,2,"UP000008596",192
"4347","tr|Q6TUP6|Q6TUP6_YMTV5",1,1,"UP000008596",170
"4348","tr|Q6TUP6|Q6TUP6_YMTV5",2,1,"UP000008596",170
"4349","tr|Q6TUP8|Q6TUP8_YMTV5",2,5,"UP000008596",254
"4350","tr|Q6TUP9|Q6TUP9_YMTV5",2,1,"UP000008596",44
"4351","tr|Q6TUQ2|Q6TUQ2_YMTV5",2,5,"UP000008596",150
"4352","tr|Q6TUQ3|Q6TUQ3_YMTV5",1,1,"UP000008596",1164
"4353","tr|Q6TUQ3|Q6TUQ3_YMTV5",2,12,"UP000008596",1164
"4354","tr|Q6TUQ4|Q6TUQ4_YMTV5",1,1,"UP000008596",382
"4355","tr|Q6TUQ4|Q6TUQ4_YMTV5",2,1,"UP000008596",382
"4356","tr|Q6TUQ5|Q6TUQ5_YMTV5",1,1,"UP000008596",158
"4357","tr|Q6TUQ5|Q6TUQ5_YMTV5",2,3,"UP000008596",158
"4358","tr|Q6TUQ6|Q6TUQ6_YMTV5",2,2,"UP000008596",426
"4359","tr|Q6TUR0|Q6TUR0_YMTV5",1,1,"UP000008596",189
"4360","tr|Q6TUR0|Q6TUR0_YMTV5",2,4,"UP000008596",189
"4361","tr|Q6TUR1|Q6TUR1_YMTV5",2,5,"UP000008596",381
"4362","tr|Q6TUR4|Q6TUR4_YMTV5",2,1,"UP000008596",93
"4363","tr|Q6TUR6|Q6TUR6_YMTV5",2,3,"UP000008596",167
"4364","tr|Q6TUR6|Q6TUR6_YMTV5",3,1,"UP000008596",167
"4365","tr|Q6TUR7|Q6TUR7_YMTV5",2,16,"UP000008596",314
"4366","tr|Q6TUR7|Q6TUR7_YMTV5",3,1,"UP000008596",314
"4367","tr|Q6TUR8|Q6TUR8_YMTV5",2,8,"UP000008596",902
"4368","tr|Q6TUR9|Q6TUR9_YMTV5",1,1,"UP000008596",79
"4369","tr|Q6TUS1|Q6TUS1_YMTV5",2,3,"UP000008596",371
"4370","tr|Q6TUS3|Q6TUS3_YMTV5",1,1,"UP000008596",148
"4371","tr|Q6TUS3|Q6TUS3_YMTV5",2,7,"UP000008596",148
"4372","tr|Q6TUS4|Q6TUS4_YMTV5",2,8,"UP000008596",657
"4373","tr|Q6TUS6|Q6TUS6_YMTV5",2,1,"UP000008596",224
"4374","tr|Q6TUS7|Q6TUS7_YMTV5",1,2,"UP000008596",151
"4375","tr|Q6TUS7|Q6TUS7_YMTV5",2,2,"UP000008596",151
"4376","tr|Q6TUS8|Q6TUS8_YMTV5",1,2,"UP000008596",553
"4377","tr|Q6TUS8|Q6TUS8_YMTV5",2,7,"UP000008596",553
"4378","tr|Q6TUS9|Q6TUS9_YMTV5",1,2,"UP000008596",238
"4379","tr|Q6TUS9|Q6TUS9_YMTV5",2,2,"UP000008596",238
"4380","tr|Q6TUT0|Q6TUT0_YMTV5",2,4,"UP000008596",221
"4381","tr|Q6TUT1|Q6TUT1_YMTV5",1,2,"UP000008596",160
"4382","tr|Q6TUT1|Q6TUT1_YMTV5",2,8,"UP000008596",160
"4383","tr|Q6TUT2|Q6TUT2_YMTV5",1,1,"UP000008596",786
"4384","tr|Q6TUT2|Q6TUT2_YMTV5",2,7,"UP000008596",786
"4385","tr|Q6TUT2|Q6TUT2_YMTV5",3,1,"UP000008596",786
"4386","tr|Q6TUT3|Q6TUT3_YMTV5",2,2,"UP000008596",219
"4387","tr|Q6TUT5|Q6TUT5_YMTV5",2,4,"UP000008596",153
"4388","tr|Q6TUT6|Q6TUT6_YMTV5",2,6,"UP000008596",840
"4389","tr|Q6TUT8|Q6TUT8_YMTV5",2,1,"UP000008596",315
"4390","tr|Q6TUU0|Q6TUU0_YMTV5",2,1,"UP000008596",797
"4391","tr|Q6TUU3|Q6TUU3_YMTV5",2,1,"UP000008596",169
"4392","tr|Q6TUU4|Q6TUU4_YMTV5",1,4,"UP000008596",1285
"4393","tr|Q6TUU4|Q6TUU4_YMTV5",2,27,"UP000008596",1285
"4394","tr|Q6TUU4|Q6TUU4_YMTV5",3,4,"UP000008596",1285
"4395","tr|Q6TUU5|Q6TUU5_YMTV5",2,5,"UP000008596",137
"4396","tr|Q6TUU7|Q6TUU7_YMTV5",1,1,"UP000008596",333
"4397","tr|Q6TUU7|Q6TUU7_YMTV5",2,5,"UP000008596",333
"4398","tr|Q6TUU8|Q6TUU8_YMTV5",2,3,"UP000008596",159
"4399","tr|Q6TUV1|Q6TUV1_YMTV5",2,2,"UP000008596",315
"4400","tr|Q6TUV2|Q6TUV2_YMTV5",1,1,"UP000008596",91
"4401","tr|Q6TUV2|Q6TUV2_YMTV5",2,6,"UP000008596",91
"4402","tr|Q6TUV3|Q6TUV3_YMTV5",2,3,"UP000008596",247
"4403","tr|Q6TUV4|Q6TUV4_YMTV5",2,4,"UP000008596",332
"4404","tr|Q6TUV5|Q6TUV5_YMTV5",1,1,"UP000008596",260
"4405","tr|Q6TUV5|Q6TUV5_YMTV5",2,11,"UP000008596",260
"4406","tr|Q6TUV6|Q6TUV6_YMTV5",2,5,"UP000008596",366
"4407","tr|Q6TUV8|Q6TUV8_YMTV5",2,4,"UP000008596",63
"4408","tr|Q6TUV9|Q6TUV9_YMTV5",2,4,"UP000008596",439
"4409","tr|Q6TUW1|Q6TUW1_YMTV5",1,2,"UP000008596",222
"4410","tr|Q6TUW1|Q6TUW1_YMTV5",2,6,"UP000008596",222
"4411","tr|Q6TUW2|Q6TUW2_YMTV5",2,1,"UP000008596",111
"4412","tr|Q6TUW3|Q6TUW3_YMTV5",1,5,"UP000008596",589
"4413","tr|Q6TUW3|Q6TUW3_YMTV5",2,21,"UP000008596",589
"4414","tr|Q6TUW3|Q6TUW3_YMTV5",3,1,"UP000008596",589
"4415","tr|Q6TUW4|Q6TUW4_YMTV5",1,1,"UP000008596",678
"4416","tr|Q6TUW4|Q6TUW4_YMTV5",2,6,"UP000008596",678
"4417","tr|Q6TUW5|Q6TUW5_YMTV5",2,8,"UP000008596",429
"4418","tr|Q6TUW5|Q6TUW5_YMTV5",3,2,"UP000008596",429
"4419","tr|Q6TUW6|Q6TUW6_YMTV5",1,2,"UP000008596",385
"4420","tr|Q6TUW6|Q6TUW6_YMTV5",2,6,"UP000008596",385
"4421","tr|Q6TUW7|Q6TUW7_YMTV5",2,1,"UP000008596",79
"4422","tr|Q6TUX0|Q6TUX0_YMTV5",2,2,"UP000008596",308
"4423","tr|Q6TUX3|Q6TUX3_YMTV5",2,20,"UP000008596",1006
"4424","tr|Q6TUX3|Q6TUX3_YMTV5",3,7,"UP000008596",1006
"4425","tr|Q6TUX4|Q6TUX4_YMTV5",1,1,"UP000008596",268
"4426","tr|Q6TUX4|Q6TUX4_YMTV5",2,6,"UP000008596",268
"4427","tr|Q6TUX5|Q6TUX5_YMTV5",1,1,"UP000008596",567
"4428","tr|Q6TUX5|Q6TUX5_YMTV5",2,2,"UP000008596",567
"4429","tr|Q6TUX6|Q6TUX6_YMTV5",1,2,"UP000008596",342
"4430","tr|Q6TUX6|Q6TUX6_YMTV5",2,8,"UP000008596",342
"4431","tr|Q6TUX6|Q6TUX6_YMTV5",3,1,"UP000008596",342
"4432","tr|Q6TUX7|Q6TUX7_YMTV5",2,7,"UP000008596",188
"4433","tr|Q6TUX9|Q6TUX9_YMTV5",1,1,"UP000008596",682
"4434","tr|Q6TUX9|Q6TUX9_YMTV5",2,10,"UP000008596",682
"4435","tr|Q6TUY3|Q6TUY3_YMTV5",2,1,"UP000008596",148
"4436","tr|Q6TUY5|Q6TUY5_YMTV5",2,7,"UP000008596",369
"4437","tr|Q6TUY6|Q6TUY6_YMTV5",1,3,"UP000008596",641
"4438","tr|Q6TUY6|Q6TUY6_YMTV5",2,25,"UP000008596",641
"4439","tr|Q6TUY6|Q6TUY6_YMTV5",3,1,"UP000008596",641
"4440","tr|Q6TUY7|Q6TUY7_YMTV5",2,5,"UP000008596",445
"4441","tr|Q6TUY8|Q6TUY8_YMTV5",1,1,"UP000008596",214
"4442","tr|Q6TUY8|Q6TUY8_YMTV5",2,3,"UP000008596",214
"4443","tr|Q6TUZ2|Q6TUZ2_YMTV5",0,2,"UP000008596",325
"4444","tr|Q6TUZ2|Q6TUZ2_YMTV5",1,2,"UP000008596",325
"4445","tr|Q6TUZ2|Q6TUZ2_YMTV5",2,7,"UP000008596",325
"4446","tr|Q6TUZ3|Q6TUZ3_YMTV5",1,3,"UP000008596",524
"4447","tr|Q6TUZ3|Q6TUZ3_YMTV5",2,6,"UP000008596",524
"4448","tr|Q6TUZ7|Q6TUZ7_YMTV5",2,13,"UP000008596",286
"4449","tr|Q6TUZ7|Q6TUZ7_YMTV5",3,2,"UP000008596",286
"4450","tr|Q6TUZ9|Q6TUZ9_YMTV5",1,2,"UP000008596",637
"4451","tr|Q6TUZ9|Q6TUZ9_YMTV5",2,5,"UP000008596",637
"4452","tr|Q6TV00|Q6TV00_YMTV5",2,16,"UP000008596",346
"4453","tr|Q6TV01|Q6TV01_YMTV5",2,5,"UP000008596",152
"4454","tr|Q6TV04|Q6TV04_YMTV5",2,1,"UP000008596",341
"4455","tr|Q6TV05|Q6TV05_YMTV5",1,1,"UP000008596",334
"4456","tr|Q6TV05|Q6TV05_YMTV5",2,3,"UP000008596",334
"4457","sp|Q9DHJ5|A28_YLDV",2,12,"UP000136581",139
"4458","sp|Q9DHJ5|A28_YLDV",3,3,"UP000136581",139
"4459","sp|Q9DHK3|A18_YLDV",2,13,"UP000136581",479
"4460","sp|Q9DHK3|A18_YLDV",3,1,"UP000136581",479
"4461","sp|Q9DHQ8|RP07_YLDV",2,4,"UP000136581",63
"4462","sp|Q9DHR2|MP44_YLDV",1,1,"UP000136581",590
"4463","sp|Q9DHR2|MP44_YLDV",2,22,"UP000136581",590
"4464","sp|Q9DHT0|PAP1_YLDV",1,1,"UP000136581",470
"4465","sp|Q9DHT0|PAP1_YLDV",2,4,"UP000136581",470
"4466","sp|Q9DHU2|RIR2_YLDV",0,3,"UP000136581",325
"4467","sp|Q9DHU2|RIR2_YLDV",1,2,"UP000136581",325
"4468","sp|Q9DHU2|RIR2_YLDV",2,10,"UP000136581",325
"4469","sp|Q9DHV7|LAP_YLDV",2,7,"UP000136581",156
"4470","sp|Q9DHV7|LAP_YLDV",3,2,"UP000136581",156
"4471","tr|Q9DHG4|Q9DHG4_YLDV",1,4,"UP000136581",334
"4472","tr|Q9DHG4|Q9DHG4_YLDV",2,4,"UP000136581",334
"4473","tr|Q9DHG5|Q9DHG5_YLDV",2,9,"UP000136581",476
"4474","tr|Q9DHG6|Q9DHG6_YLDV",2,1,"UP000136581",491
"4475","tr|Q9DHG7|Q9DHG7_YLDV",2,6,"UP000136581",473
"4476","tr|Q9DHG7|Q9DHG7_YLDV",3,1,"UP000136581",473
"4477","tr|Q9DHH0|Q9DHH0_YLDV",1,4,"UP000136581",234
"4478","tr|Q9DHH0|Q9DHH0_YLDV",2,4,"UP000136581",234
"4479","tr|Q9DHH1|Q9DHH1_YLDV",2,2,"UP000136581",309
"4480","tr|Q9DHH2|Q9DHH2_YLDV",1,2,"UP000136581",120
"4481","tr|Q9DHH2|Q9DHH2_YLDV",2,2,"UP000136581",120
"4482","tr|Q9DHH3|Q9DHH3_YLDV",1,1,"UP000136581",570
"4483","tr|Q9DHH3|Q9DHH3_YLDV",2,7,"UP000136581",570
"4484","tr|Q9DHH5|Q9DHH5_YLDV",2,9,"UP000136581",338
"4485","tr|Q9DHH6|Q9DHH6_YLDV",2,1,"UP000136581",153
"4486","tr|Q9DHH8|Q9DHH8_YLDV",1,6,"UP000136581",1901
"4487","tr|Q9DHH8|Q9DHH8_YLDV",2,19,"UP000136581",1901
"4488","tr|Q9DHH9|Q9DHH9_YLDV",2,1,"UP000136581",156
"4489","tr|Q9DHH9|Q9DHH9_YLDV",3,1,"UP000136581",156
"4490","tr|Q9DHI0|Q9DHI0_YLDV",0,3,"UP000136581",343
"4491","tr|Q9DHI0|Q9DHI0_YLDV",2,5,"UP000136581",343
"4492","tr|Q9DHI2|Q9DHI2_YLDV",2,2,"UP000136581",68
"4493","tr|Q9DHI3|Q9DHI3_YLDV",2,7,"UP000136581",186
"4494","tr|Q9DHI4|Q9DHI4_YLDV",1,1,"UP000136581",138
"4495","tr|Q9DHI4|Q9DHI4_YLDV",2,2,"UP000136581",138
"4496","tr|Q9DHI7|Q9DHI7_YLDV",1,1,"UP000136581",223
"4497","tr|Q9DHI7|Q9DHI7_YLDV",2,2,"UP000136581",223
"4498","tr|Q9DHI8|Q9DHI8_YLDV",1,1,"UP000136581",285
"4499","tr|Q9DHI8|Q9DHI8_YLDV",2,9,"UP000136581",285
"4500","tr|Q9DHI9|Q9DHI9_YLDV",2,2,"UP000136581",179
"4501","tr|Q9DHJ0|Q9DHJ0_YLDV",1,1,"UP000136581",170
"4502","tr|Q9DHJ6|Q9DHJ6_YLDV",1,1,"UP000136581",148
"4503","tr|Q9DHJ6|Q9DHJ6_YLDV",2,7,"UP000136581",148
"4504","tr|Q9DHJ6|Q9DHJ6_YLDV",3,1,"UP000136581",148
"4505","tr|Q9DHJ7|Q9DHJ7_YLDV",1,1,"UP000136581",1165
"4506","tr|Q9DHJ7|Q9DHJ7_YLDV",2,15,"UP000136581",1165
"4507","tr|Q9DHJ8|Q9DHJ8_YLDV",1,1,"UP000136581",383
"4508","tr|Q9DHK4|Q9DHK4_YLDV",1,1,"UP000136581",191
"4509","tr|Q9DHK4|Q9DHK4_YLDV",2,4,"UP000136581",191
"4510","tr|Q9DHK5|Q9DHK5_YLDV",2,1,"UP000136581",381
"4511","tr|Q9DHK5|Q9DHK5_YLDV",3,1,"UP000136581",381
"4512","tr|Q9DHK6|Q9DHK6_YLDV",2,5,"UP000136581",94
"4513","tr|Q9DHK8|Q9DHK8_YLDV",2,5,"UP000136581",93
"4514","tr|Q9DHL0|Q9DHL0_YLDV",1,2,"UP000136581",170
"4515","tr|Q9DHL0|Q9DHL0_YLDV",2,11,"UP000136581",170
"4516","tr|Q9DHL1|Q9DHL1_YLDV",2,6,"UP000136581",311
